frame.number,frame.time,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,ip.len,tcp.len,tcp.srcport,tcp.dstport,Value,normality,ExtractedIPSrc,ExtractedIPDst,ExtractedEthSrc,ExtractedEthDst,ExtractedErrorMessage
63690,125347593602174,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53949.0,-99.0,0,,,,,
63702,125347705850122,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51223.0,-99.0,0,,,,,
63712,125347823853260,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51156.0,-99.0,0,,,,,
63721,125347931556171,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52577.0,-99.0,0,,,,,
63731,125348043845644,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56390.0,-99.0,0,,,,,
63740,125348155155920,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65307.0,-99.0,0,,,,,
63749,125348267214890,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52883.0,-99.0,0,,,,,
63758,125348377313492,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64226.0,-99.0,0,,,,,
63767,125348490891603,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64244.0,-99.0,0,,,,,
63768,125348712707859,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64244.0,-99.0,0,,,,,
63769,125348936696012,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64244.0,-99.0,0,,,,,
63770,125349392702171,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64244.0,-99.0,0,,,,,
63779,125349424434874,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52771.0,-99.0,0,,,,,
63788,125349502299642,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56712.0,-99.0,0,,,,,
63798,125349613707084,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51883.0,-99.0,0,,,,,
63807,125349726138278,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64618.0,-99.0,0,,,,,
63816,125349835694392,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50218.0,-99.0,0,,,,,
63825,125349948244982,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54598.0,-99.0,0,,,,,
63834,125350058837996,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59078.0,-99.0,0,,,,,
63844,125350174492772,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51132.0,-99.0,0,,,,,
63853,125350290400765,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59031.0,-99.0,0,,,,,
63862,125350402427851,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51447.0,-99.0,0,,,,,
63871,125350519140041,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55927.0,-99.0,0,,,,,
63880,125350631705989,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54840.0,-99.0,0,,,,,
63890,125350744846149,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50956.0,-99.0,0,,,,,
63899,125350861954064,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60030.0,-99.0,0,,,,,
63908,125350974287569,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56679.0,-99.0,0,,,,,
63917,125351310423087,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61602.0,-99.0,0,,,,,
63926,125351515160883,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51727.0,-99.0,0,,,,,
63936,125351719126879,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55429.0,-99.0,0,,,,,
63945,125352127640861,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53768.0,-99.0,0,,,,,
63954,125352187343659,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60668.0,-99.0,0,,,,,
63963,125352538929425,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58596.0,-99.0,0,,,,,
63973,125352720099218,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55562.0,-99.0,0,,,,,
63982,125353041178669,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51480.0,-99.0,0,,,,,
63991,125353349554403,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57435.0,-99.0,0,,,,,
64000,125353645500544,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59634.0,-99.0,0,,,,,
64009,125353667816367,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50191.0,-99.0,0,,,,,
64018,125353760729433,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50668.0,-99.0,0,,,,,
64027,125353871379348,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53041.0,-99.0,0,,,,,
64036,125353983669286,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53175.0,-99.0,0,,,,,
64046,125354094932888,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58180.0,-99.0,0,,,,,
64055,125354207456145,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55420.0,-99.0,0,,,,,
64064,125354313181328,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55084.0,-99.0,0,,,,,
64073,125354427568290,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60484.0,-99.0,0,,,,,
64082,125354538566028,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49808.0,-99.0,0,,,,,
64093,125354648527585,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50325.0,-99.0,0,,,,,
64105,125354759238226,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53284.0,-99.0,0,,,,,
64114,125354872790138,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49972.0,-99.0,0,,,,,
64123,125354985959139,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53524.0,-99.0,0,,,,,
64132,125355095949745,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65017.0,-99.0,0,,,,,
64142,125355208613486,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63851.0,-99.0,0,,,,,
64151,125355317821399,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61566.0,-99.0,0,,,,,
64160,125355430460626,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60853.0,-99.0,0,,,,,
64169,125355542502545,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63346.0,-99.0,0,,,,,
64178,125355652397363,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63897.0,-99.0,0,,,,,
64188,125355763598931,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53742.0,-99.0,0,,,,,
64197,125355874837817,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64286.0,-99.0,0,,,,,
64206,125356022230284,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64912.0,-99.0,0,,,,,
64215,125356096506336,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61047.0,-99.0,0,,,,,
64224,125356208215694,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52406.0,-99.0,0,,,,,
64234,125356322721414,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49834.0,-99.0,0,,,,,
64235,125356548661883,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49834.0,-99.0,0,,,,,
64237,125356788676133,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49834.0,-99.0,0,,,,,
64246,125356810641022,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54031.0,-99.0,0,,,,,
64247,125357032666439,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54031.0,-99.0,0,,,,,
64248,125357268668399,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54031.0,-99.0,0,,,,,
64257,125357308700809,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60055.0,-99.0,0,,,,,
64266,125357381315452,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63884.0,-99.0,0,,,,,
64275,125357491837739,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50462.0,-99.0,0,,,,,
64285,125357604681767,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56645.0,-99.0,0,,,,,
64295,125357718990398,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59650.0,-99.0,0,,,,,
64304,125357829468683,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50759.0,-99.0,0,,,,,
64313,125357939976296,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59037.0,-99.0,0,,,,,
64322,125358059752149,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56518.0,-99.0,0,,,,,
64332,125358169448882,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53842.0,-99.0,0,,,,,
64341,125358282836418,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51160.0,-99.0,0,,,,,
64350,125358392800344,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56140.0,-99.0,0,,,,,
64359,125358506154525,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61710.0,-99.0,0,,,,,
64368,125358615516454,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60170.0,-99.0,0,,,,,
64378,125358728551152,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61419.0,-99.0,0,,,,,
64387,125358840856605,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57525.0,-99.0,0,,,,,
64396,125358952762789,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56904.0,-99.0,0,,,,,
64405,125359065389813,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61315.0,-99.0,0,,,,,
64414,125359182212210,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64883.0,-99.0,0,,,,,
64424,125359293853905,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58758.0,-99.0,0,,,,,
64433,125359403758832,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59207.0,-99.0,0,,,,,
64442,125359519077302,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59640.0,-99.0,0,,,,,
64451,125359629186958,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58710.0,-99.0,0,,,,,
64462,125359739270360,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60554.0,-99.0,0,,,,,
64472,125359867694797,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56778.0,-99.0,0,,,,,
64481,125359963575497,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57528.0,-99.0,0,,,,,
64490,125400112801725,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57759.0,-99.0,0,,,,,
64499,125400188469959,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53029.0,-99.0,0,,,,,
64508,125400308620753,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56111.0,-99.0,0,,,,,
64509,125400532711112,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56111.0,-99.0,0,,,,,
64518,125400559362794,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58358.0,-99.0,0,,,,,
64529,125400867569994,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52214.0,-99.0,0,,,,,
64540,125401129526104,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51871.0,-99.0,0,,,,,
64550,125401152873949,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55996.0,-99.0,0,,,,,
64559,125401243566131,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52112.0,-99.0,0,,,,,
64568,125401364377377,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59461.0,-99.0,0,,,,,
64580,125402510133294,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56149.0,-99.0,0,,,,,
64589,125402607877413,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52574.0,-99.0,0,,,,,
64598,125402639652486,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56103.0,-99.0,0,,,,,
64609,125402746977771,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52189.0,-99.0,0,,,,,
64618,125402851768520,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63896.0,-99.0,0,,,,,
64627,125402962879158,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55637.0,-99.0,0,,,,,
64636,125403075325738,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51142.0,-99.0,0,,,,,
64645,125403189357313,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50561.0,-99.0,0,,,,,
64655,125403302482009,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61409.0,-99.0,0,,,,,
64663,125403413509255,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60370.0,-99.0,0,,,,,
64673,125403530296593,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53330.0,-99.0,0,,,,,
64682,125403635380820,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59723.0,-99.0,0,,,,,
64691,125403748158790,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62594.0,-99.0,0,,,,,
64701,125403859539777,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64572.0,-99.0,0,,,,,
64710,125403970403387,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51199.0,-99.0,0,,,,,
64719,125404083012616,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62713.0,-99.0,0,,,,,
64728,125404200454758,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52646.0,-99.0,0,,,,,
64737,125404311904719,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56145.0,-99.0,0,,,,,
64747,125404422286789,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55962.0,-99.0,0,,,,,
64756,125404534017107,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62546.0,-99.0,0,,,,,
64757,125404756705195,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62546.0,-99.0,0,,,,,
64766,125405222728604,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59091.0,-99.0,0,,,,,
64775,125405427226075,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59265.0,-99.0,0,,,,,
64776,125406032664781,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59265.0,-99.0,0,,,,,
64785,125406060086115,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58216.0,-99.0,0,,,,,
64794,125406152122992,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58584.0,-99.0,0,,,,,
64803,125406264235486,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63375.0,-99.0,0,,,,,
64812,125406376503320,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60192.0,-99.0,0,,,,,
64822,125406489725888,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54684.0,-99.0,0,,,,,
64831,125406600147608,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65489.0,-99.0,0,,,,,
64840,125406712703354,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62597.0,-99.0,0,,,,,
64849,125406825412008,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63623.0,-99.0,0,,,,,
64859,125406937826730,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50236.0,-99.0,0,,,,,
64869,125407050487077,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,63322.0,-99.0,0,,,,,
64878,125407165233628,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53794.0,-99.0,0,,,,,
64887,125407280719477,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64067.0,-99.0,0,,,,,
64896,125407390810117,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53573.0,-99.0,0,,,,,
64905,125407501770691,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49267.0,-99.0,0,,,,,
64907,125407720707417,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49267.0,-99.0,0,,,,,
64916,125407741734250,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55498.0,-99.0,0,,,,,
64926,125407832053476,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60528.0,-99.0,0,,,,,
64935,125407945513449,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55744.0,-99.0,0,,,,,
64944,125408058370402,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56775.0,-99.0,0,,,,,
64953,125408172063656,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54204.0,-99.0,0,,,,,
64962,125408283663263,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56133.0,-99.0,0,,,,,
64972,125408396228530,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64812.0,-99.0,0,,,,,
64981,125408510243717,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60853.0,-99.0,0,,,,,
64992,125408621614677,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52246.0,-99.0,0,,,,,
65001,125408735303700,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,55496.0,-99.0,0,,,,,
65010,125408907637365,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61627.0,-99.0,0,,,,,
65019,125409062490573,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59322.0,-99.0,0,,,,,
65028,125409089518084,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57998.0,-99.0,0,,,,,
65029,125409320714047,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57998.0,-99.0,0,,,,,
65038,125409345115468,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64990.0,-99.0,0,,,,,
65039,125409568706565,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64990.0,-99.0,0,,,,,
65048,125409592556649,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57574.0,-99.0,0,,,,,
65057,125409712318662,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62312.0,-99.0,0,,,,,
65066,125409795065061,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59951.0,-99.0,0,,,,,
65069,125410012662990,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59951.0,-99.0,0,,,,,
65077,125410038836106,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59572.0,-99.0,0,,,,,
65087,125410128860143,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49490.0,-99.0,0,,,,,
65097,125410242369224,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64236.0,-99.0,0,,,,,
65106,125410355613044,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57875.0,-99.0,0,,,,,
65115,125410467704365,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51089.0,-99.0,0,,,,,
65124,125410580377197,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56956.0,-99.0,0,,,,,
65133,125410689979553,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65531.0,-99.0,0,,,,,
65143,125410802039852,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51704.0,-99.0,0,,,,,
65152,125410916764421,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57222.0,-99.0,0,,,,,
65161,125411026466542,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60134.0,-99.0,0,,,,,
65170,125411141118112,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56205.0,-99.0,0,,,,,
65179,125411253166683,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57031.0,-99.0,0,,,,,
65189,125411385201866,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62051.0,-99.0,0,,,,,
65198,125411478160545,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57595.0,-99.0,0,,,,,
65207,125411593639156,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49757.0,-99.0,0,,,,,
65216,125411703733932,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53140.0,-99.0,0,,,,,
65226,125411816335617,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50832.0,-99.0,0,,,,,
65236,125411926880771,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54253.0,-99.0,0,,,,,
65245,125412038978768,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,49383.0,-99.0,0,,,,,
65254,125412152301277,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,62765.0,-99.0,0,,,,,
65263,125412266227960,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52995.0,-99.0,0,,,,,
65269,125412309891370,244,167275820076079,110425385261001,1921680121,1921680183,6.0,230.0,178.0,80.0,53562.0,-99.0,0,,,,,
65282,125412376405153,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52389.0,-99.0,0,,,,,
65292,125412491362795,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,54923.0,-99.0,0,,,,,
65301,125412607911806,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61328.0,-99.0,0,,,,,
65303,125412828716065,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61328.0,-99.0,0,,,,,
65312,125412851504467,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64031.0,-99.0,0,,,,,
65321,125413041526949,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50540.0,-99.0,0,,,,,
65322,125413328667447,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50540.0,-99.0,0,,,,,
65332,125413351427017,244,167275820076079,110425385261001,1921680121,1921680183,6.0,230.0,178.0,80.0,53564.0,-99.0,0,,,,,
65340,125413360591607,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52878.0,-99.0,0,,,,,
65354,125414440643689,244,167275820076079,110425385261001,1921680121,1921680183,6.0,230.0,178.0,80.0,53566.0,-99.0,0,,,,,
65363,125414491611207,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51325.0,-99.0,0,,,,,
65372,125414511628209,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,59436.0,-99.0,0,,,,,
65381,125414602717999,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,64231.0,-99.0,0,,,,,
65390,125414716037998,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,61349.0,-99.0,0,,,,,
65399,125414827308905,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53085.0,-99.0,0,,,,,
65408,125414939710148,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,56725.0,-99.0,0,,,,,
65419,125415057959736,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,51100.0,-99.0,0,,,,,
65428,125415167786416,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60655.0,-99.0,0,,,,,
65429,125415388665759,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60655.0,-99.0,0,,,,,
65438,125415411108170,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,65034.0,-99.0,0,,,,,
65444,125415470206163,244,167275820076079,110425385261001,1921680121,1921680183,6.0,230.0,178.0,80.0,53568.0,-99.0,0,,,,,
65457,125415500430599,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,60348.0,-99.0,0,,,,,
65467,125415611840614,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,58012.0,-99.0,0,,,,,
65476,125415726337688,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50015.0,-99.0,0,,,,,
65485,125415838991217,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,50462.0,-99.0,0,,,,,
65494,125415950193987,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57695.0,-99.0,0,,,,,
65503,125416063171037,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52042.0,-99.0,0,,,,,
65514,125416179155719,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,52003.0,-99.0,0,,,,,
65523,125416291089431,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,57585.0,-99.0,0,,,,,
65532,125416401827511,288,167275820076079,87971959760497,1921680121,192168035,6.0,274.0,234.0,80.0,53308.0,-99.0,0,,,,,
